ensembl_gene_id	miRNA_ID	MI
TMEM185A	hsa-mir-10b	0.1509
KIRREL3	hsa-mir-148a	0.1509
ATF6B	hsa-mir-5690	0.150898
PRSS48	hsa-mir-219b	0.150895
EYA4	hsa-mir-1228	0.150894
RASSF2	hsa-mir-6818	0.150891
LEPR	hsa-mir-642a	0.150888
DYRK1B	hsa-mir-330	0.150885
CFAP70	hsa-mir-381	0.150883
DBH	hsa-mir-3115	0.150883
RASA1	hsa-mir-362	0.150882
NOTCH4	hsa-mir-5695	0.150879
TSC22D2	hsa-mir-1288	0.150879
MYO1F	hsa-let-7i	0.150876
DUOX1	hsa-mir-199a-2	0.150874
GATAD1	hsa-mir-93	0.150869
JPH4	hsa-mir-7-2	0.150865
RIC8A	hsa-mir-10a	0.150864
GCM1	hsa-mir-146a	0.150864
IPPK	hsa-mir-492	0.150864
PRR22	hsa-mir-132	0.150859
TM4SF19-DYNLT2B	hsa-mir-199a-1	0.150858
CTSW	hsa-mir-32	0.150855
GPX3	hsa-mir-6842	0.150854
CHD1	hsa-mir-18a	0.150853
C9orf131	hsa-mir-6737	0.150851
FAM151A	hsa-mir-2115	0.150851
MFN1	hsa-mir-576	0.15085
AMBRA1	hsa-mir-4787	0.150849
USP32	hsa-mir-1254-1	0.150846
ZNF22	hsa-mir-6741	0.150845
UBTD1	hsa-mir-183	0.150844
TAGAP	hsa-mir-5703	0.150834
IL4R	hsa-mir-1256	0.150833
RPS12	hsa-mir-501	0.15083
SLC22A9	hsa-mir-643	0.150822
MTMR3	hsa-mir-429	0.150821
CHMP3	hsa-mir-339	0.150816
KLHL21	hsa-mir-32	0.150815
DDX20	hsa-mir-3178	0.150812
CIAO3	hsa-mir-6506	0.150807
RCL1	hsa-mir-654	0.150803
CGRRF1	hsa-mir-25	0.150802
PIP5K1B	hsa-mir-197	0.150793
TMEM214	hsa-mir-4666a	0.150791
CCN3	hsa-mir-1249	0.15079
MMP9	hsa-mir-584	0.150789
SMARCD1	hsa-mir-6805	0.150789
ANKRD49	hsa-mir-2114	0.150787
C1QTNF7	hsa-mir-6802	0.150786
PHEX	hsa-mir-30c-1	0.150785
EDN1	hsa-mir-18a	0.150785
CISD3	hsa-mir-3682	0.150784
INO80E	hsa-mir-3074	0.150784
RAB5IF	hsa-mir-30c-2	0.150784
PCDHA4	hsa-mir-424	0.150782
ENOPH1	hsa-mir-149	0.150781
IGHMBP2	hsa-mir-6892	0.15078
GXYLT2	hsa-mir-497	0.150779
MCM5	hsa-mir-3926-1	0.150776
TLE5	hsa-mir-1910	0.150763
LMNTD1	hsa-mir-4728	0.15076
ZFAND5	hsa-mir-301b	0.150759
TPTE	hsa-mir-641	0.150757
MDM4	hsa-mir-27b	0.150754
TCEANC	hsa-mir-4797	0.150754
SLCO4A1	hsa-mir-6781	0.15075
ANKDD1B	hsa-mir-381	0.150746
EFCAB13	hsa-mir-3117	0.150746
PRR18	hsa-mir-765	0.150745
UNC45B	hsa-mir-372	0.150744
OSBP	hsa-mir-28	0.150742
PAPSS1	hsa-mir-545	0.150741
CDK2AP1	hsa-mir-148b	0.150739
DCUN1D5	hsa-mir-331	0.150736
TMEM35B	hsa-mir-15a	0.150735
BTBD7	hsa-let-7f-1	0.150735
FAM71C	hsa-mir-6737	0.150733
MUCL1	hsa-mir-24-2	0.15073
SV2A	hsa-mir-214	0.15073
ARHGAP9	hsa-mir-15a	0.150727
SRMS	hsa-mir-3680-1	0.150726
METTL2B	hsa-mir-4741	0.15072
MAP4	hsa-mir-758	0.150719
PCYOX1	hsa-mir-132	0.150717
IFT122	hsa-mir-30c-1	0.150714
RHBDD1	hsa-mir-6834	0.150713
QDPR	hsa-mir-144	0.15071
EN2	hsa-mir-570	0.150709
SYN1	hsa-mir-101-1	0.150709
EPB41	hsa-mir-3605	0.150705
SLC38A11	hsa-mir-4522	0.150701
ZNF7	hsa-mir-151a	0.1507
ORC4	hsa-mir-579	0.150698
KHDC1	hsa-mir-365a	0.150695
LIN28A	hsa-mir-509-3	0.150695
CALML5	hsa-mir-548au	0.150694
KIF5C	hsa-mir-1-2	0.150688
TAF1C	hsa-mir-130b	0.150687
INSYN2B	hsa-mir-92a-2	0.150686
ZNF571	hsa-mir-7110	0.150685
SLC6A3	hsa-mir-7110	0.150679
HGF	hsa-mir-106b	0.150677
PNRC1	hsa-mir-660	0.150675
SSBP1	hsa-mir-6824	0.150675
ANKRD7	hsa-mir-548aw	0.150674
SPRED2	hsa-mir-6513	0.150672
KIAA0319	hsa-mir-590	0.150665
SMIM11A	hsa-mir-324	0.150657
REXO5	hsa-mir-605	0.150657
CPNE4	hsa-mir-34a	0.150654
P2RY13	hsa-mir-548o-2	0.150654
AKR1B10	hsa-mir-194-1	0.150646
TMEM140	hsa-mir-577	0.150644
CLMP	hsa-mir-30c-2	0.150643
PRMT5	hsa-mir-10a	0.150639
KCNH1	hsa-mir-449a	0.150635
CYFIP1	hsa-mir-548o-2	0.150633
TTLL11	hsa-mir-4664	0.15063
SUMF1	hsa-mir-3655	0.150629
COP1	hsa-mir-4745	0.150624
JRK	hsa-mir-301b	0.150622
SERF1A	hsa-mir-140	0.150621
SPARCL1	hsa-mir-3065	0.150617
JUNB	hsa-mir-7-3	0.150616
HYOU1	hsa-mir-6781	0.150614
CALCRL	hsa-mir-1291	0.150607
ZNF630	hsa-mir-6734	0.150604
SLC28A1	hsa-mir-376a-1	0.150603
LRRC58	hsa-mir-765	0.150602
GPR18	hsa-mir-125a	0.1506
OR5P2	hsa-mir-502	0.150599
TIMP2	hsa-mir-24-2	0.150591
MAGOH	hsa-mir-466	0.15059
ADAMTS6	hsa-mir-6087	0.150589
TTBK2	hsa-mir-767	0.150587
KCTD17	hsa-mir-146a	0.150586
MFSD4A	hsa-mir-4756	0.150584
TMEM258	hsa-mir-151a	0.150583
NPIPB12	hsa-mir-6734	0.150578
NUPR2	hsa-mir-190a	0.150574
FAM149B1	hsa-mir-4745	0.150566
FXYD2	hsa-mir-4442	0.150566
LUC7L2	hsa-mir-24-2	0.150563
STAT6	hsa-mir-624	0.150553
STK11IP	hsa-mir-192	0.150553
MYOZ3	hsa-mir-181b-2	0.150552
MMRN1	hsa-mir-499a	0.150551
SYNPO2	hsa-mir-5187	0.15055
NEURL1	hsa-mir-27a	0.15055
DZIP3	hsa-mir-370	0.150549
CPN2	hsa-mir-582	0.150539
MS4A14	hsa-mir-27a	0.150539
AP5Z1	hsa-mir-1271	0.150534
RBBP8NL	hsa-mir-204	0.15053
CYP2S1	hsa-mir-940	0.150528
MKI67	hsa-mir-27b	0.150527
TSC22D3	hsa-mir-154	0.150526
TRAK2	hsa-mir-372	0.150526
ATG9A	hsa-mir-23a	0.150525
NIP7	hsa-mir-616	0.150525
ZNF146	hsa-mir-6833	0.150524
TAFA2	hsa-mir-23b	0.150522
MS4A7	hsa-mir-24-1	0.150522
FEM1B	hsa-mir-3922	0.150519
MT-ND4L	hsa-mir-624	0.150517
PSTK	hsa-mir-451a	0.150515
TRAF3IP3	hsa-mir-361	0.150514
ZIC4	hsa-mir-4786	0.150509
KLF12	hsa-mir-1296	0.150507
DCAF8	hsa-mir-664b	0.150505
KIR2DL4	hsa-mir-431	0.150504
KLK4	hsa-mir-658	0.1505
NUDT10	hsa-mir-4726	0.150499
SH3BGRL2	hsa-mir-6508	0.150497
PER2	hsa-mir-552	0.150496
MYO15B	hsa-mir-643	0.150493
FNDC11	hsa-mir-6501	0.150493
TMEM163	hsa-mir-6818	0.150487
SARM1	hsa-mir-128-1	0.150487
OR2K2	hsa-mir-19b-2	0.150484
RAB11A	hsa-mir-659	0.150482
OMA1	hsa-mir-107	0.150478
BNIP2	hsa-mir-512-1	0.150475
RLIM	hsa-mir-222	0.150474
PITPNM3	hsa-mir-3939	0.150474
MC2R	hsa-mir-532	0.150473
ARL9	hsa-mir-518b	0.150469
BCL10	hsa-mir-103a-1	0.150469
CFAP52	hsa-mir-93	0.150467
EMC2	hsa-mir-4525	0.150467
PPFIA4	hsa-mir-320d-1	0.150465
PRPS2	hsa-mir-1180	0.15046
FAM216A	hsa-mir-197	0.150458
HPN	hsa-mir-6511b-1	0.150454
TMEM107	hsa-mir-95	0.150449
ING1	hsa-mir-3191	0.150447
UXT	hsa-mir-548f-1	0.15044
PLEKHA5	hsa-mir-30e	0.150439
TMC5	hsa-mir-152	0.150437
BOK	hsa-mir-545	0.150433
CNTNAP3B	hsa-mir-4525	0.150432
TMEM199	hsa-mir-6761	0.15043
SORCS3	hsa-mir-6788	0.150429
PSMC3	hsa-mir-181a-2	0.150428
SOX8	hsa-mir-6087	0.150427
PARG	hsa-mir-584	0.150422
SYK	hsa-mir-5003	0.150422
CDK5R2	hsa-mir-503	0.15042
ZSCAN16	hsa-mir-215	0.150419
ZNF23	hsa-mir-7706	0.150418
SYNPO2L	hsa-mir-200b	0.150418
FBN2	hsa-mir-196a-1	0.150417
MYBL2	hsa-mir-92a-2	0.150416
SLC4A1	hsa-mir-27b	0.150416
ATP4B	hsa-mir-629	0.150409
CNR2	hsa-mir-552	0.150388
MORC2	hsa-mir-376b	0.150379
MCM8	hsa-mir-26a-1	0.150374
CLIP2	hsa-mir-744	0.150371
KRTAP1-5	hsa-mir-769	0.150369
PBX3	hsa-mir-548o	0.150368
NAT10	hsa-mir-196a-2	0.150366
HUWE1	hsa-mir-1227	0.150364
NFAM1	hsa-mir-940	0.150362
DECR1	hsa-mir-3682	0.150359
GMCL1	hsa-mir-652	0.150358
SIGIRR	hsa-mir-152	0.150356
MAPK8IP3	hsa-mir-4443	0.150356
SERF1A	hsa-mir-130b	0.15035
HMGN3	hsa-mir-25	0.150345
TAS2R31	hsa-mir-935	0.150343
CIC	hsa-mir-600	0.15034
CPN2	hsa-mir-330	0.150338
BOC	hsa-mir-135b	0.150328
MTHFD2	hsa-mir-3653	0.150323
ESS2	hsa-mir-299	0.150318
TNNI1	hsa-mir-548k	0.150317
KCNQ3	hsa-mir-632	0.150313
ZNF570	hsa-mir-132	0.150312
STK32B	hsa-mir-96	0.150308
DSN1	hsa-mir-10a	0.150307
APBB1	hsa-mir-320c-1	0.150305
PMEL	hsa-mir-219a-1	0.150303
CUL9	hsa-mir-421	0.150298
CNNM1	hsa-mir-181c	0.150297
INSR	hsa-mir-548j	0.150296
NTSR1	hsa-mir-6718	0.150291
PTPRG	hsa-mir-324	0.150287
NUP153	hsa-mir-34c	0.150287
FAT2	hsa-mir-518e	0.150287
FAM110C	hsa-mir-6871	0.150286
ALPK1	hsa-let-7g	0.150285
FGF9	hsa-mir-628	0.150274
DGCR6L	hsa-mir-548d-1	0.15027
TCP10L2	hsa-mir-148a	0.150269
TMPRSS6	hsa-mir-30e	0.150268
EGFL6	hsa-mir-874	0.150263
MYH4	hsa-mir-219b	0.150262
SH3BGRL	hsa-mir-545	0.150257
ZBTB41	hsa-mir-767	0.150256
NUP155	hsa-mir-4793	0.150242
WDR90	hsa-mir-369	0.150241
MRGPRE	hsa-mir-96	0.150239
CLEC3B	hsa-mir-3913-2	0.150239
MIER2	hsa-mir-433	0.150237
ADGRE3	hsa-mir-4715	0.150234
SPDYE1	hsa-mir-6737	0.150233
ELOB	hsa-mir-6087	0.150233
KEL	hsa-mir-659	0.150232
KIAA2013	hsa-mir-96	0.150232
CCSER2	hsa-mir-222	0.150229
MYDGF	hsa-mir-33b	0.150229
MRM1	hsa-mir-1181	0.150228
TUBAL3	hsa-mir-27a	0.150224
RHOT1	hsa-mir-339	0.150223
ZNF800	hsa-mir-3680-1	0.150222
RBM12	hsa-mir-182	0.150218
DPYD	hsa-mir-7-3	0.150216
REX1BD	hsa-mir-1270	0.150213
DNAL4	hsa-mir-4677	0.150207
ZNF227	hsa-mir-1260b	0.150204
LCTL	hsa-mir-506	0.150203
SEPTIN6	hsa-mir-324	0.150203
ACBD4	hsa-mir-5695	0.1502
TSC22D3	hsa-mir-7-2	0.150197
AK5	hsa-mir-492	0.150196
SURF4	hsa-mir-25	0.150194
TMEM266	hsa-mir-5008	0.150191
PIGB	hsa-mir-4756	0.15019
RTN4R	hsa-mir-4525	0.15019
TOMM22	hsa-mir-491	0.150189
USP21	hsa-mir-518b	0.150187
METTL6	hsa-mir-27a	0.150184
ALPK2	hsa-mir-708	0.150181
AFAP1L2	hsa-mir-548b	0.15018
M1AP	hsa-mir-543	0.15018
C8orf89	hsa-let-7f-2	0.150177
AK9	hsa-mir-484	0.150177
SYCP2	hsa-mir-5000	0.150176
EXOC6	hsa-mir-3190	0.150176
NRGN	hsa-mir-500a	0.150171
STKLD1	hsa-mir-320d-1	0.150168
SOBP	hsa-mir-188	0.150165
INO80C	hsa-let-7f-1	0.150158
CD80	hsa-mir-6854	0.150158
ANGPTL2	hsa-mir-4661	0.150154
DDA1	hsa-mir-323b	0.150154
TERF2	hsa-mir-140	0.150153
PPWD1	hsa-mir-3173	0.150152
PTH1R	hsa-mir-3942	0.150151
STRADA	hsa-mir-190b	0.150148
BLMH	hsa-mir-3176	0.150146
FTH1	hsa-mir-3653	0.150144
FOXF1	hsa-mir-3677	0.150144
HADHA	hsa-mir-374b	0.150143
LRRC8D	hsa-mir-3652	0.150141
MRPL16	hsa-mir-10a	0.15014
COMTD1	hsa-mir-100	0.150139
TNS1	hsa-mir-30c-2	0.150134
MAPK13	hsa-mir-1249	0.150132
KXD1	hsa-mir-539	0.15013
HRAS	hsa-mir-1180	0.150125
ENPP7	hsa-mir-496	0.150124
CD247	hsa-let-7f-2	0.150121
SCNN1B	hsa-mir-887	0.150121
DENND4B	hsa-mir-3664	0.150118
CDC20	hsa-let-7i	0.150115
SLC44A1	hsa-mir-492	0.150115
MLYCD	hsa-mir-4802	0.150113
IBSP	hsa-mir-183	0.150111
PDE8A	hsa-mir-579	0.150109
GLTPD2	hsa-mir-7-1	0.150106
ITPKC	hsa-mir-760	0.150103
VWA3B	hsa-mir-32	0.150099
GDAP2	hsa-mir-369	0.150095
TF	hsa-mir-200c	0.150092
NUFIP1	hsa-mir-581	0.150092
SPTAN1	hsa-mir-320d-1	0.150091
CEP97	hsa-mir-1226	0.150091
PLEKHH1	hsa-mir-676	0.15009
GPC1	hsa-mir-338	0.150088
NUDT17	hsa-mir-3655	0.150085
ADSS1	hsa-mir-370	0.150084
HAUS6	hsa-mir-6737	0.150081
TYROBP	hsa-mir-4420	0.150081
LMTK3	hsa-mir-548d-2	0.150077
KLHL36	hsa-mir-182	0.150075
SPATA5	hsa-mir-4793	0.150072
INSM1	hsa-mir-107	0.150069
PRR5-ARHGAP8	hsa-mir-6854	0.150068
CROT	hsa-mir-18a	0.150066
KDELR3	hsa-mir-187	0.150065
FGF20	hsa-mir-6728	0.150065
RPS28	hsa-mir-939	0.150057
STAC	hsa-mir-140	0.150056
TET3	hsa-mir-26b	0.150052
SYCE3	hsa-mir-4728	0.150047
LRRC8D	hsa-mir-6762	0.150042
PRR12	hsa-mir-6834	0.150042
NUBPL	hsa-mir-3680-1	0.150041
ARSB	hsa-mir-342	0.150039
AGER	hsa-mir-1180	0.150036
LBP	hsa-mir-374a	0.150035
RPS21	hsa-mir-760	0.150026
NRSN2	hsa-mir-1185-1	0.150024
ARHGAP4	hsa-mir-320c-2	0.150024
ZNF662	hsa-mir-6894	0.150022
TDRD15	hsa-mir-6821	0.150021
RNF152	hsa-mir-4773-2	0.150021
CYTH1	hsa-mir-125a	0.150018
EXOSC6	hsa-mir-1180	0.150017
REEP2	hsa-mir-3677	0.150015
HGD	hsa-mir-222	0.149999
CD79A	hsa-mir-29b-1	0.149997
LTA	hsa-mir-493	0.149996
TRAPPC2L	hsa-let-7c	0.149996
CFAP54	hsa-mir-34c	0.149995
CRAMP1	hsa-mir-3074	0.149995
PLEKHA5	hsa-mir-449a	0.149994
LRRC10	hsa-mir-361	0.149993
ZNF624	hsa-mir-6737	0.14999
ARV1	hsa-mir-145	0.149989
NR1I3	hsa-mir-1307	0.149989
ARR3	hsa-mir-181a-1	0.149989
ACSBG2	hsa-mir-4523	0.149988
FLYWCH1	hsa-mir-579	0.149988
MTF2	hsa-mir-128-1	0.149986
DPY30	hsa-mir-4657	0.149983
LPIN3	hsa-mir-4742	0.149977
DCD	hsa-let-7a-3	0.149975
NUDT15	hsa-mir-1976	0.149973
TWSG1	hsa-mir-493	0.149968
PROP1	hsa-mir-6894	0.149964
SH3GL3	hsa-mir-580	0.149964
GPATCH2	hsa-mir-625	0.149964
TP53INP1	hsa-mir-4640	0.149963
SCAF11	hsa-mir-4665	0.149953
ITPRID2	hsa-mir-550a-3	0.149945
CDC23	hsa-mir-1266	0.149943
NHEJ1	hsa-mir-3926-2	0.149936
HMGA2	hsa-mir-1537	0.149935
DCAF8	hsa-mir-6511b-1	0.149934
AIRE	hsa-mir-501	0.149932
IRAG1	hsa-mir-5586	0.149927
CANT1	hsa-mir-133b	0.149915
SIL1	hsa-mir-153-2	0.149914
SH3RF1	hsa-mir-6788	0.14991
COL6A3	hsa-mir-548s	0.149903
PAPOLB	hsa-mir-935	0.149899
PICK1	hsa-mir-1292	0.149898
KCNK9	hsa-mir-484	0.149895
DPH7	hsa-let-7f-2	0.149891
FUCA1	hsa-mir-656	0.14989
TNFRSF11B	hsa-mir-19b-1	0.149885
ALG12	hsa-mir-6821	0.14988
BLK	hsa-mir-15a	0.149874
RNF181	hsa-mir-10a	0.149871
CLNK	hsa-mir-5008	0.149864
SPATA46	hsa-mir-1224	0.149862
XKR8	hsa-mir-188	0.149862
CDC73	hsa-mir-5695	0.149858
SLC46A2	hsa-mir-1468	0.149858
SLC22A13	hsa-mir-7110	0.149856
BPIFA2	hsa-mir-4435-1	0.149837
NDUFAF4	hsa-mir-1292	0.149834
RGL1	hsa-mir-744	0.149828
CAMLG	hsa-mir-128-1	0.149822
FMOD	hsa-mir-34a	0.149819
VAMP5	hsa-mir-4668	0.149815
OSBPL5	hsa-mir-3173	0.149809
GLRX3	hsa-mir-3620	0.149807
PGM1	hsa-mir-338	0.149806
DMRTA1	hsa-mir-194-1	0.149805
TAS2R5	hsa-mir-4724	0.149805
ZNF48	hsa-mir-301a	0.149803
ZBTB8B	hsa-mir-6513	0.149801
NRP1	hsa-mir-18a	0.149801
PRSS27	hsa-mir-6826	0.149799
ELOVL5	hsa-mir-548o-2	0.149798
PA2G4	hsa-mir-7110	0.149796
ZNF12	hsa-mir-10a	0.149794
SH2B2	hsa-mir-508	0.149792
CIAO3	hsa-mir-320d-1	0.149789
TENT5B	hsa-mir-130a	0.149784
ENPP3	hsa-mir-105-1	0.149781
SLC37A2	hsa-mir-548o-2	0.149781
DUOXA2	hsa-mir-370	0.149778
ADGRG3	hsa-mir-3928	0.149777
GPAA1	hsa-mir-6741	0.149769
SMIM2	hsa-mir-183	0.149769
CST5	hsa-mir-376a-1	0.149758
CTSK	hsa-mir-7-3	0.149754
ZNF595	hsa-mir-4665	0.149753
DFFB	hsa-mir-18b	0.14975
CCT8	hsa-mir-3928	0.149747
SPIRE2	hsa-mir-134	0.149745
FILIP1L	hsa-mir-671	0.149745
LBP	hsa-mir-33a	0.14974
POPDC3	hsa-mir-3664	0.149736
NLRP6	hsa-mir-5002	0.149735
CCNL1	hsa-mir-323b	0.149732
IGF1	hsa-mir-324	0.149732
VPS41	hsa-mir-885	0.149723
CALY	hsa-mir-30b	0.149714
PRKCE	hsa-mir-600	0.149708
ENO4	hsa-mir-4638	0.149707
GBGT1	hsa-mir-493	0.149705
MSH4	hsa-mir-134	0.149704
ECM1	hsa-mir-548b	0.149696
SLC5A7	hsa-mir-574	0.149695
PI3	hsa-mir-4645	0.149693
FLRT2	hsa-mir-30e	0.149692
PODN	hsa-mir-301b	0.149691
ZNF486	hsa-mir-3690-1	0.149689
ZNF814	hsa-mir-320d-1	0.149687
TTLL10	hsa-mir-29b-1	0.149683
SLC27A5	hsa-mir-6826	0.149682
SLC2A3	hsa-mir-7705	0.149682
CARF	hsa-mir-629	0.149679
UQCRHL	hsa-mir-4419b	0.149673
NUDT5	hsa-mir-2355	0.149673
CDR2	hsa-mir-652	0.149673
KLC2	hsa-mir-6826	0.14967
COL11A2	hsa-mir-324	0.149669
LSM10	hsa-mir-5092	0.149669
DPPA4	hsa-mir-543	0.149663
FBXW12	hsa-mir-641	0.149662
DMAC1	hsa-mir-509-2	0.149662
TCERG1L	hsa-mir-659	0.149657
PEX5	hsa-mir-6510	0.149657
ZCCHC4	hsa-mir-23a	0.149656
ZPLD1	hsa-mir-99a	0.149653
TMEM63B	hsa-mir-424	0.149653
ARL4C	hsa-mir-5699	0.149652
ISL2	hsa-mir-34a	0.149645
KCNK10	hsa-mir-1181	0.149645
LAGE3	hsa-mir-5092	0.149642
RBM10	hsa-mir-4699	0.149642
SRR	hsa-mir-374c	0.149642
TAF11	hsa-mir-3939	0.149641
GAA	hsa-mir-3917	0.149639
WNK3	hsa-mir-500b	0.149636
KL	hsa-mir-6802	0.149634
ZNF577	hsa-mir-1269a	0.149633
IQCB1	hsa-mir-3200	0.149632
PSPC1	hsa-mir-450b	0.149632
SPATA20	hsa-mir-1256	0.149632
LRRC31	hsa-mir-130b	0.149631
SLC25A45	hsa-mir-4443	0.149624
XYLT1	hsa-mir-181b-2	0.149624
ELP2	hsa-mir-6788	0.149623
NOL7	hsa-mir-5695	0.149621
ITGA5	hsa-mir-4802	0.149617
KTN1	hsa-mir-200c	0.149612
PLGLB1	hsa-mir-19b-1	0.149607
LRRN2	hsa-mir-636	0.149607
MYEF2	hsa-mir-432	0.149601
ACY3	hsa-mir-6508	0.149599
WNK3	hsa-mir-548k	0.149597
AGRP	hsa-mir-188	0.149597
SSX2IP	hsa-mir-127	0.149596
ZHX2	hsa-mir-4772	0.149588
WBP2	hsa-mir-140	0.149585
ELAC2	hsa-mir-600	0.149582
APEH	hsa-mir-6818	0.149574
ILF3	hsa-mir-101-1	0.149574
CPSF4L	hsa-mir-96	0.149572
JOSD1	hsa-mir-3926-2	0.149572
KMT2A	hsa-mir-203a	0.149569
ANO10	hsa-mir-3940	0.149566
THSD7A	hsa-mir-3173	0.149566
FAM210A	hsa-mir-301a	0.149565
FBXW11	hsa-mir-548v	0.149563
SLC10A6	hsa-mir-1288	0.149562
ATP6AP1	hsa-mir-432	0.149556
PLSCR2	hsa-mir-103a-2	0.149555
SMNDC1	hsa-mir-1284	0.149554
ACRV1	hsa-mir-1226	0.149549
PRKCQ	hsa-mir-6821	0.149549
ACSM3	hsa-mir-330	0.149549
ERCC5	hsa-mir-3680-2	0.149547
BOD1L1	hsa-mir-361	0.149547
SHISAL2A	hsa-mir-5703	0.149545
ALDH1A1	hsa-mir-3680-1	0.149544
TSPAN33	hsa-mir-192	0.149544
NTAN1	hsa-mir-2276	0.149543
DDX28	hsa-mir-34c	0.149542
SLC34A3	hsa-mir-4742	0.14954
SNIP1	hsa-mir-449a	0.14954
EEF2	hsa-mir-6826	0.149537
WNT1	hsa-mir-3664	0.149535
WTIP	hsa-mir-942	0.149534
KHDRBS3	hsa-mir-4715	0.149532
HIRA	hsa-mir-6833	0.149531
ITPKC	hsa-mir-3157	0.149531
SLC2A14	hsa-mir-5004	0.14953
GALNS	hsa-mir-5193	0.14953
THAP1	hsa-mir-142	0.149525
C6orf118	hsa-mir-106b	0.149523
CSAG2	hsa-mir-1468	0.149519
AHR	hsa-mir-29b-1	0.14951
NKX2-5	hsa-mir-758	0.149508
PARD6A	hsa-mir-499a	0.149508
LDLRAD4	hsa-mir-4640	0.149507
MTSS1	hsa-mir-27b	0.149506
PINLYP	hsa-mir-194-1	0.149504
RSPH1	hsa-mir-1181	0.149504
CCDC28A	hsa-mir-193b	0.149503
LIN7B	hsa-mir-361	0.149501
SERTAD4	hsa-mir-182	0.149501
RNF125	hsa-mir-4286	0.149497
DALRD3	hsa-mir-17	0.149495
RNF207	hsa-mir-506	0.149489
OTUB2	hsa-let-7f-1	0.149485
MICALL1	hsa-let-7f-2	0.149484
ERO1A	hsa-mir-939	0.149482
UBR5	hsa-mir-140	0.149481
DCDC2B	hsa-mir-219b	0.149478
DEPDC7	hsa-mir-3677	0.149474
MPP7	hsa-mir-363	0.149471
GNL3L	hsa-mir-1227	0.149467
ARHGDIA	hsa-mir-203a	0.149466
CD300LF	hsa-mir-27a	0.149459
ZBTB20	hsa-mir-409	0.149459
PCDH18	hsa-mir-28	0.149457
ZNF611	hsa-mir-4793	0.149453
SLC37A4	hsa-mir-29a	0.149451
DELE1	hsa-mir-136	0.149444
TSR1	hsa-mir-6758	0.149443
HEBP1	hsa-mir-6511b-2	0.149443
KCNIP1	hsa-let-7b	0.149438
RBX1	hsa-mir-4522	0.149433
TANGO2	hsa-mir-3926-2	0.149424
RBM47	hsa-mir-7706	0.149424
PTP4A2	hsa-mir-27b	0.149422
NUP214	hsa-mir-1296	0.149422
KAZN	hsa-mir-3926-1	0.149421
ERFE	hsa-mir-128-1	0.149413
ZNF540	hsa-mir-548o	0.149409
NVL	hsa-mir-4742	0.149407
FAM193A	hsa-mir-135b	0.149407
N4BP2L1	hsa-mir-675	0.149406
PEX26	hsa-mir-3926-2	0.149405
PCDHB16	hsa-mir-183	0.149403
HMGCS2	hsa-mir-5187	0.149403
CALD1	hsa-mir-5703	0.149395
HCRTR1	hsa-mir-3065	0.149395
PSORS1C1	hsa-mir-4745	0.149391
MYH14	hsa-mir-99a	0.149391
LAMTOR5	hsa-mir-18a	0.149388
STOML1	hsa-mir-6125	0.149386
PBX3	hsa-mir-1254-1	0.149385
SCART1	hsa-mir-7-2	0.149384
PLD5	hsa-mir-146a	0.149383
SMAP1	hsa-mir-3178	0.149376
RNF212	hsa-mir-652	0.149375
ZRSR2	hsa-mir-3653	0.149371
SYPL2	hsa-mir-200c	0.149369
DISP2	hsa-mir-4748	0.149367
CRABP2	hsa-mir-449b	0.149366
NUDT15	hsa-mir-3680-2	0.149366
HDDC3	hsa-mir-3170	0.149364
LPGAT1	hsa-mir-3605	0.149363
STRC	hsa-mir-6834	0.14936
DCHS1	hsa-mir-382	0.14936
SEPTIN8	hsa-mir-15b	0.149355
CALCR	hsa-mir-509-3	0.149355
FOXK2	hsa-mir-1301	0.149353
PAGE2B	hsa-mir-3664	0.149351
TRRAP	hsa-mir-1277	0.149351
FRS3	hsa-mir-3940	0.149351
LINGO3	hsa-mir-320b-2	0.149349
LRRC55	hsa-mir-3664	0.149349
TAMM41	hsa-mir-6877	0.149349
LPO	hsa-mir-6511b-2	0.149347
TEX2	hsa-mir-497	0.149347
TMEM119	hsa-mir-191	0.149346
SLC35G1	hsa-mir-628	0.149345
TMEM45A	hsa-mir-34c	0.149343
ZNF121	hsa-mir-199a-1	0.149341
DNAH1	hsa-mir-320a	0.149341
FRS3	hsa-mir-92a-2	0.14934
TGFB1I1	hsa-mir-150	0.149339
TTLL9	hsa-mir-17	0.149337
BTAF1	hsa-mir-6758	0.149333
MATR3	hsa-mir-219b	0.149333
BUB3	hsa-mir-548au	0.149329
EPM2A	hsa-mir-6508	0.149327
CLPX	hsa-mir-5703	0.149325
CPNE9	hsa-mir-186	0.149324
C16orf89	hsa-mir-652	0.149323
ALKBH2	hsa-mir-4668	0.149322
ROM1	hsa-mir-29c	0.149319
AMOT	hsa-mir-550a-2	0.149316
BBS5	hsa-mir-32	0.149315
TRPC6	hsa-mir-576	0.149315
VCPIP1	hsa-mir-4797	0.149314
ADGRG2	hsa-mir-33b	0.149314
FBXO15	hsa-mir-580	0.149312
F8A3	hsa-mir-199b	0.149311
DLX6	hsa-mir-3136	0.149307
GPR50	hsa-mir-29b-1	0.149306
VPS13A	hsa-mir-30c-2	0.149305
GM2A	hsa-mir-320c-1	0.149296
PLEKHD1	hsa-mir-320a	0.149294
CCSAP	hsa-mir-7-2	0.149294
KCNJ12	hsa-mir-99b	0.149293
